cuv,die Kette,lantisorul,,LANG_DE_RO,NOTOK
cuv,am vazut,habe gesehen,,LANG_RO_DE,NOTTESTED
cuv,a trebui tu Imperativ,müss,,LANG_RO_DE,NOTTESTED
cuv,kennen,noi ei a cunoaste,,LANG_DE_RO,OK
cuv,wichtig,important,,LANG_DE_RO,OK
cuv,die Ohren,urechile,,LANG_DE_RO,OK
subst,iarna,der,Winter,Winter,iernile,,LANG_RO_DE,NOTTESTED
cuv,auf,pe,,LANG_DE_RO,OK
subst,copilul,das,Kind,Kinder,copiii,,LANG_RO_DE,NOTTESTED
cuv,de cand,seit,pentru,LANG_RO_DE,NOTTESTED
cuv,ca,als,,LANG_RO_DE,NOTTESTED
cuv,sau,oder,,LANG_RO_DE,NOTTESTED
subst,planta,die,Pflanze,Pflanzen,plantele,,LANG_RO_DE,NOTTESTED
cuv,die Hände,mainile,,LANG_DE_RO,OK
cuv,impreuna,zusammen,,LANG_RO_DE,NOTTESTED
cuv,lat,breit,larg,LANG_RO_DE,NOTTESTED
cuv,die Packungen,pachetele,,LANG_DE_RO,NOTTESTED
cuv,a ajuta tu Imperativ,hilf,,LANG_RO_DE,NOTTESTED
cuv,die Brille,ochelarul,,LANG_DE_RO,OK
cuv,langweilig,plictisit,,LANG_DE_RO,OK
cuv,oft,des,,LANG_DE_RO,OK
cuv,ceva,etwas,,LANG_RO_DE,NOTTESTED
cuv,unter,jos,,LANG_DE_RO,NOTOK
subst,mingea,der,Ball,Bälle,mingile,,LANG_RO_DE,NOTTESTED
cuv,vergessen,noi ei a uita,,LANG_DE_RO,OK
cuv,am schimbat,habe geändert,,LANG_RO_DE,NOTTESTED
cuv,zu,la,,LANG_DE_RO,OK
cuv,fara,ohne,,LANG_RO_DE,NOTTESTED
cuv,die Pflanzen,plantele,,LANG_DE_RO,NOTTESTED
cuv,am stat (in picioare),habe gestanden,,LANG_RO_DE,NOTTESTED
cuv,am vrut,habe  gewollt,,LANG_RO_DE,NOTTESTED
cuv,a zice tu Imperativ,sage,,LANG_RO_DE,NOTTESTED
cuv,am ramas (a sta(a ramane)),bin geblieben,,LANG_RO_DE,NOTTESTED
cuv,wollen,noi ei a vrea,,LANG_DE_RO,OK
cuv,will,eu el a vrea,,LANG_DE_RO,OK
cuv,wie,cum,,LANG_DE_RO,OK
cuv,die Grenzen,granitele,,LANG_DE_RO,OK
cuv,die Tochter,fica,,LANG_DE_RO,NOTTESTED
cuv,langa,neben,,LANG_RO_DE,NOTTESTED
cuv,die Sonne,soarele,,LANG_DE_RO,NOTOK
cuv,binden,noi ei a conecta,,LANG_DE_RO,OK
cuv,darfst,tu a avea voie,,LANG_DE_RO,NOTTESTED
cuv,das Kind,copilul,,LANG_DE_RO,OK
cuv,warten,noi ei a astepta,,LANG_DE_RO,NOTTESTED
cuv,am pus (in picioare),habe gestellt,,LANG_RO_DE,NOTTESTED
cuv,habe geholfen,am ajutat,,LANG_DE_RO,NOTTESTED
cuv,stellst,tu a pune,,LANG_DE_RO,NOTOK
verb,a zice,sagen,sage,sagst,sagt,sagen,sagt,sagen,habe,gesagt,am zis,sage,,LANG_RO_DE,NOTTESTED
cuv,manchmal,cateodata,,LANG_DE_RO,OK
cuv,der Tag,ziua,,LANG_DE_RO,OK
cuv,habe gewartet,am asteptat,,LANG_DE_RO,OK
subst,estul,der,Osten,,null,,LANG_RO_DE,NOTTESTED
subst,magazinul,das,Geschäft,Geschäfte,magazinele,,LANG_RO_DE,NOTTESTED
cuv,a sti tu Imperativ,wißt,,LANG_RO_DE,NOTTESTED
cuv,a putea tu Imperativ,kann,,LANG_RO_DE,NOTTESTED
verb,a incepe,beginnen,beginne,beginnst,beginnt,beginnen,beginnt,beginnen,habe,begonnen,am inceput,beginn,,LANG_RO_DE,NOTTESTED
cuv,die Herbste,toamnele,,LANG_DE_RO,NOTTESTED
cuv,am completat, ergänzt,,LANG_RO_DE,NOTTESTED
cuv,verstehen,noi ei a intelege,,LANG_DE_RO,NOTTESTED
cuv,vergesse,eu a uita,,LANG_DE_RO,OK
cuv,über,deasupra,,LANG_DE_RO,NOTOK
cuv,glaubst,tu a crede,,LANG_DE_RO,NOTOK
verb,a avea nevoie,brauchen,brauche,brauchst,braucht,brauchen,braucht,brauchen,habe,gebraucht,am avut nevoie,brauch,,LANG_RO_DE,NOTTESTED
cuv,beginnt,el voi a incepe,,LANG_DE_RO,OK
cuv,die Woche,saptamana,,LANG_DE_RO,NOTTESTED
cuv,nimmt,el a lua,,LANG_DE_RO,NOTTESTED
cuv,am gandit,habe  gedacht,,LANG_RO_DE,NOTTESTED
cuv,bekommt,el voi a primi,,LANG_DE_RO,NOTTESTED
verb,a face,machen,mache,machst,macht,machen,macht,machen,habe,gemacht,am facut,mach,,LANG_RO_DE,NOTTESTED
cuv,deasemenea,auch,,LANG_RO_DE,NOTTESTED
cuv,euer,al vostru,,LANG_DE_RO,NOTTESTED
cuv,stellt,el voi a pune,,LANG_DE_RO,OK
cuv,stehst,tu a sta,,LANG_DE_RO,NOTTESTED
cuv,important,wichtig,,LANG_RO_DE,NOTTESTED
cuv,auch,deasemenea,,LANG_DE_RO,OK
subst,ruda,die,Angehörige,Angehörigen,rudele,,LANG_RO_DE,NOTTESTED
cuv,al meu,mein,forma de baza der,LANG_RO_DE,NOTTESTED
subst,pantalonul,die,Hose,Hosen,pantalonii,,LANG_RO_DE,NOTTESTED
cuv,habe gelegt,am pus,,LANG_DE_RO,NOTOK
cuv,schlecht,rau,,LANG_DE_RO,NOTOK
cuv,ist,el a fi,,LANG_DE_RO,OK
subst,tavanul,die,Decke,Decken,tavanurile,,LANG_RO_DE,NOTTESTED
cuv,melden an,noi ei a inregistra,,LANG_DE_RO,OK
cuv,die Städte,orasele,,LANG_DE_RO,OK
cuv,die Decke,tavanul,,LANG_DE_RO,OK
cuv,am vorbit,habe gesprochen,,LANG_RO_DE,NOTTESTED
cuv,a gasi tu Imperativ,find,,LANG_RO_DE,NOTTESTED
verb,a sta,stehen,stehe,stehst,steht,stehen,steht,stehen,habe,gestanden,am stat,stehe,in picioare,LANG_RO_DE,NOTTESTED
cuv,bekomme,eu a primi,,LANG_DE_RO,NOTTESTED
cuv,jos,unter,,LANG_RO_DE,NOTTESTED
cuv,die Spielzeuge,jucariile,,LANG_DE_RO,OK
cuv,wollt,voi a vrea,,LANG_DE_RO,OK
cuv,a lua tu Imperativ,nimm,,LANG_RO_DE,NOTTESTED
cuv,am inteles,habe verstanden,,LANG_RO_DE,NOTTESTED
cuv,denkst,tu a gandi,,LANG_DE_RO,NOTTESTED
cuv,wißt,voi a sti,,LANG_DE_RO,NOTTESTED
cuv,a face (tun) tu Imperativ,tut,,LANG_RO_DE,NOTTESTED
subst,ora,die,Stunde,Stunden,orele,,LANG_RO_DE,NOTTESTED
cuv,pentru,für,,LANG_RO_DE,NOTTESTED
verb,a conecta,binden,binde,bindest,bindet,binden,bindet,binden,habe,gebunden,am conectat,bind,,LANG_RO_DE,NOTTESTED
cuv,nach,dupa,,LANG_DE_RO,NOTOK
subst,dintele,der,Zahn,Zähne,dintii,,LANG_RO_DE,NOTTESTED
cuv,der Anruf,apelul,,LANG_DE_RO,OK
cuv,habe,eu a avea,,LANG_DE_RO,NOTTESTED
subst,culoarea,die,Farbe,Farben,culorile,,LANG_RO_DE,NOTTESTED
cuv,sagen,noi ei a zice,,LANG_DE_RO,OK
verb,a sti,wissen,weiß,weißt,weiß,wissen,wißt,wissen,habe,gewußt,am stiut,wißt,,LANG_RO_DE,NOTTESTED
subst,primavara,der,Frühling,Frühlinge,primaverile,,LANG_RO_DE,NOTTESTED
cuv,die Zähne,dintii,,LANG_DE_RO,NOTTESTED
cuv,glaube,eu a crede,,LANG_DE_RO,NOTOK
cuv,die Hosen,pantalonii,,LANG_DE_RO,NOTTESTED
cuv,leider,din pacate,,LANG_DE_RO,NOTOK
cuv,das Paar,perechea,,LANG_DE_RO,NOTTESTED
cuv,helft,voi a ajuta,,LANG_DE_RO,OK
cuv,die Frühlinge,primaverile,,LANG_DE_RO,NOTTESTED
subst,formularul,der,Antrag,Anträge,formularele,,LANG_RO_DE,NOTTESTED
cuv,al nostru,unser,forma de baza der,LANG_RO_DE,NOTTESTED
cuv,der Name,numele,,LANG_DE_RO,OK
cuv,wann,cand,,LANG_DE_RO,OK
cuv,die Winter,iernile,,LANG_DE_RO,OK
cuv,die Stunde,ora,,LANG_DE_RO,OK
cuv,die Namen,numele,,LANG_DE_RO,NOTTESTED
cuv,kennt,el voi a cunoaste,,LANG_DE_RO,OK
cuv,ergänzen,noi ei a completa,,LANG_DE_RO,OK
cuv,habe genommen,am luat,,LANG_DE_RO,NOTOK
cuv,sprechen,noi ei a vorbi,,LANG_DE_RO,NOTTESTED
cuv,intreg,ganze,,LANG_RO_DE,NOTTESTED
cuv,sollst,tu ar trebui sa,,LANG_DE_RO,NOTTESTED
verb,a crede,glauben,glaube,glaubst,glaubt,glauben,glaubt,glauben,habe,geglaubt,am crezut,glaube,,LANG_RO_DE,NOTTESTED
cuv,cu exceptia,außer,prepozitie,LANG_RO_DE,NOTTESTED
cuv,ändere,eu a schimba,,LANG_DE_RO,NOTTESTED
cuv,darf,eu el a avea voie,,LANG_DE_RO,OK
cuv,al lui,sein,forma de baza der maskulin neutru,LANG_RO_DE,NOTTESTED
cuv,die Packung,pachetul,,LANG_DE_RO,OK
cuv,gebe,eu a da,,LANG_DE_RO,OK
cuv,oder,sau,,LANG_DE_RO,OK
cuv,wartest,tu a astepta,,LANG_DE_RO,OK
cuv,a pune (intins) tu Imperativ,lege,,LANG_RO_DE,NOTTESTED
subst,pantoful,der,Schuh,Schuhe,pantofii,,LANG_RO_DE,NOTTESTED
subst,ochelarul,die,Brille,Brillen,ochelarii,,LANG_RO_DE,NOTTESTED
cuv,dann,atunci,,LANG_DE_RO,OK
cuv,möchte,eu el a dori,,LANG_DE_RO,NOTTESTED
cuv,a primi tu Imperativ,bekomme,,LANG_RO_DE,NOTTESTED
cuv,meldet an,el voi a inregistra,,LANG_DE_RO,NOTTESTED
verb,a face,tun,tue,tust,tut,tun,tut,tun,habe,getan,am facut,tut,tun,LANG_RO_DE,NOTTESTED
cuv,glaubt,el voi a crede,,LANG_DE_RO,NOTTESTED
cuv,richtig,adevarat,,LANG_DE_RO,NOTTESTED
verb,a place,mögen,mag,magst,mag,mögen,mögt,mögen,habe,gemocht,am placut,möge,,LANG_RO_DE,NOTTESTED
cuv,habe angemeldet,am inregistrat,,LANG_DE_RO,NOTTESTED
verb,a ajuta,helfen,helfe,hilfst,hilft,helfen,helft,helfen,habe,geholfen,am ajutat,hilf,,LANG_RO_DE,NOTTESTED
cuv,die Decken,tavanurile,,LANG_DE_RO,OK
cuv,versteht,el voi a intelege,,LANG_DE_RO,NOTTESTED
cuv,obosit,müde,,LANG_RO_DE,NOTTESTED
cuv,die Ketten,lantisoarele,,LANG_DE_RO,NOTOK
cuv,der Boden,podeaua,,LANG_DE_RO,NOTTESTED
cuv,sein,al lui,,LANG_DE_RO,NOTOK
cuv,treffe,eu a intalni,,LANG_DE_RO,OK
cuv,a aduce tu Imperativ,bring,,LANG_RO_DE,NOTTESTED
cuv,mache,eu a face,,LANG_DE_RO,OK
cuv,a intalni tu Imperativ,triff,,LANG_RO_DE,NOTTESTED
cuv,habt,voi a avea,,LANG_DE_RO,OK
cuv,wirst,tu a deveni,,LANG_DE_RO,OK
cuv,binde,eu a conecta,,LANG_DE_RO,OK
cuv,getrennt,separat,,LANG_DE_RO,NOTOK
cuv,a completa tu Imperativ,ergänze,,LANG_RO_DE,NOTTESTED
cuv,am pus (intins),habe gelegt,,LANG_RO_DE,NOTTESTED
cuv,habe geschlossen,am inchis,,LANG_DE_RO,NOTTESTED
subst,podeaua,der,Boden,Böden,podelele,,LANG_RO_DE,NOTTESTED
cuv,opus,gegenüber,peste drum de,LANG_RO_DE,NOTTESTED
cuv,al vostru,euer,forma de baza der,LANG_RO_DE,NOTTESTED
cuv,a astepta tu Imperativ,wart,,LANG_RO_DE,NOTTESTED
cuv,a inchide tu Imperativ,schließ,,LANG_RO_DE,NOTTESTED
cuv,die Stöcke,etajele,,LANG_DE_RO,OK
cuv,a intelege tu Imperativ,versteh,,LANG_RO_DE,NOTTESTED
cuv,a crede tu Imperativ,glaube,,LANG_RO_DE,NOTTESTED
cuv,a avea tu Imperativ,habe,,LANG_RO_DE,NOTTESTED
cuv,helfen,noi ei a ajuta,,LANG_DE_RO,NOTTESTED
cuv,aici,hier,,LANG_RO_DE,NOTTESTED
cuv,habe getroffen,am intalnit,,LANG_DE_RO,NOTTESTED
verb,a inchide,schließen,schließe,schließt,schließt,schließen,schließt,schließen,habe,geschlossen,am inchis,schließ,,LANG_RO_DE,NOTTESTED
cuv,am avut nevoie,habe gebraucht,,LANG_RO_DE,NOTTESTED
cuv,magst,tu a place,,LANG_DE_RO,NOTTESTED
cuv,de unde,woher,,LANG_RO_DE,NOTTESTED
cuv,die Grenze,granita,,LANG_DE_RO,OK
cuv,bist,tu a fi,,LANG_DE_RO,OK
cuv,der Schuh,pantoful,,LANG_DE_RO,NOTTESTED
verb,a alerga,laufen,laufe,läufst,läuft,laufen,laufst,laufen,bin,gelaufen,am alergat,lauf,,LANG_RO_DE,NOTTESTED
cuv,am putut,habe gekonnt,,LANG_RO_DE,NOTTESTED
verb,a uita,vergessen,vergesse,vergisst,vergisst,vergessen,vergesst,vergessen,habe,vergessen,am uitat,vergiss,,LANG_RO_DE,NOTTESTED
verb,a trebui,müssen,muss,musst,muss,müssen,müsst,müssen,habe,gemusst,a trebuit,müss,,LANG_RO_DE,NOTTESTED
cuv,laufe,eu a alerga,,LANG_DE_RO,NOTTESTED
cuv,hilft,el a ajuta,,LANG_DE_RO,NOTOK
cuv,sus,oben,,LANG_RO_DE,NOTTESTED
cuv,treffen,noi ei a intalni,,LANG_DE_RO,OK
cuv,die Anrufe,apelurile,,LANG_DE_RO,OK
cuv,nehme,eu a lua,,LANG_DE_RO,NOTTESTED
cuv,braucht,el voi a avea nevoie,,LANG_DE_RO,NOTTESTED
cuv,mein,al meu,,LANG_DE_RO,NOTTESTED
cuv,die Brillen,ochelarii,,LANG_DE_RO,OK
cuv,ersetze,eu a inlocui,,LANG_DE_RO,NOTTESTED
verb,a avea voie,dürfen,darf,darfst,darf,dürfen,dürft,dürfen,habe,gedurft,am avut voie,darf,,LANG_RO_DE,NOTTESTED
cuv,verstehe,eu a intelege,,LANG_DE_RO,OK
verb,a pune,stellen,stelle,stellst,stellt,stellen,stellt,stellen,habe,gestellt,am pus,stelle,in picioare,LANG_RO_DE,NOTTESTED
cuv,dein,al tau,,LANG_DE_RO,OK
cuv,cu placere,gerne,,LANG_RO_DE,NOTTESTED
cuv,habe  gewollt,am vrut,,LANG_DE_RO,OK
cuv,der Westen,vestul,,LANG_DE_RO,OK
cuv,die Farbe,culoarea,,LANG_DE_RO,NOTTESTED
cuv,aber,dar,,LANG_DE_RO,NOTTESTED
cuv,a pune (in picioare) tu Imperativ,stelle,,LANG_RO_DE,NOTTESTED
cuv,weiß,eu el a sti,,LANG_DE_RO,OK
cuv,a avea voie tu Imperativ,darf,,LANG_RO_DE,NOTTESTED
cuv,schließt,tu el voi a inchide,,LANG_DE_RO,OK
cuv,sind,noi ei a fi,,LANG_DE_RO,NOTTESTED
cuv,ganze,intreg,,LANG_DE_RO,NOTTESTED
cuv,acum,jetzt,,LANG_RO_DE,NOTTESTED
cuv,denken,noi ei a gandi,,LANG_DE_RO,NOTTESTED
cuv,weiter,inainte,,LANG_DE_RO,NOTTESTED
subst,nordul,der,Norden,,null,,LANG_RO_DE,NOTTESTED
subst,timpul,die,Zeit,Zeiten,timpi,,LANG_RO_DE,NOTTESTED
subst,marea,das,Meer,Meere,marile,,LANG_RO_DE,NOTTESTED
cuv,nehmen,noi ei a lua,,LANG_DE_RO,OK
cuv,die Wochen,saptamanile,,LANG_DE_RO,NOTTESTED
verb,a gasi,finden,finde,findest,findet,finden,findet,finden,habe,gefunden,am gasit,find,,LANG_RO_DE,NOTTESTED
cuv,a trebuit (shall),habe gesollt,,LANG_RO_DE,NOTTESTED
cuv,am intalnit,habe getroffen,,LANG_RO_DE,NOTTESTED
cuv,die Schmerzen,durerile,,LANG_DE_RO,OK
cuv,dar,aber,,LANG_RO_DE,NOTTESTED
cuv,die Meere,marile,,LANG_DE_RO,OK
cuv,der Vorname,prenumele,,LANG_DE_RO,OK
cuv,poate,vielleicht,,LANG_RO_DE,NOTTESTED
cuv,die Tage,zilele,,LANG_DE_RO,NOTTESTED
verb,a aduce,bringen,bringe,bringst,bringt,bringen,bringt,bringen,habe,gebracht,am adus,bring,,LANG_RO_DE,NOTTESTED
cuv,der Baum,pomul,,LANG_DE_RO,OK
cuv,a incepe tu Imperativ,beginn,,LANG_RO_DE,NOTTESTED
cuv,sollen,noi ei ar trebui sa,,LANG_DE_RO,NOTOK
cuv,am facut (tun),habe getan,,LANG_RO_DE,NOTTESTED
cuv,der Sommer,vara,,LANG_DE_RO,NOTTESTED
cuv,etwas,ceva,,LANG_DE_RO,OK
cuv,die Böden,podelele,,LANG_DE_RO,NOTOK
cuv,die Kinder,copiii,,LANG_DE_RO,NOTTESTED
subst,fica,die,Tochter,Töchter,ficele,,LANG_RO_DE,NOTTESTED
cuv,geben,noi ei a da,,LANG_DE_RO,OK
cuv,plictisit,langweilig,,LANG_RO_DE,NOTTESTED
cuv,die Pflanze,planta,,LANG_DE_RO,OK
cuv,am luat,habe genommen,,LANG_RO_DE,NOTTESTED
cuv,wenn,daca,,LANG_DE_RO,NOTOK
cuv,am inlocuit,habe ersetzt,,LANG_RO_DE,NOTTESTED
cuv,habe gebunden,am conectat,,LANG_DE_RO,OK
cuv,neben,langa,,LANG_DE_RO,NOTTESTED
cuv,langsam,incet,,LANG_DE_RO,NOTTESTED
cuv,gegenüber,opus,,LANG_DE_RO,NOTTESTED
cuv,das Fahrrad,bicicleta,,LANG_DE_RO,NOTTESTED
cuv,die Lande,tarile,,LANG_DE_RO,NOTTESTED
cuv,inainte,weiter,,LANG_RO_DE,NOTTESTED
cuv,unde,wo,,LANG_RO_DE,NOTTESTED
subst,jucaria,das,Spielzeug,Spielzeuge,jucariile,,LANG_RO_DE,NOTTESTED
cuv,ersetzt,tu el voi a inlocui,,LANG_DE_RO,NOTTESTED
cuv,die Bälle,mingile,,LANG_DE_RO,OK
cuv,habe gebraucht,am avut nevoie,,LANG_DE_RO,NOTTESTED
cuv,sehe,eu a vedea,,LANG_DE_RO,OK
verb,a completa,ergänzen,ergänze,ergänzt,ergänzt,ergänzen,ergänzt,ergänzen,,ergänzt,am completat,ergänze,,LANG_RO_DE,NOTTESTED
cuv,oben,sus,,LANG_DE_RO,NOTTESTED
cuv,bin geblieben,am ramas,,LANG_DE_RO,NOTTESTED
cuv,bin,eu a fi,,LANG_DE_RO,NOTTESTED
cuv,bin gekommen,am venit,,LANG_DE_RO,OK
cuv,können,noi ei a putea,,LANG_DE_RO,OK
cuv,die Angehörige,ruda,,LANG_DE_RO,NOTOK
cuv,ergänze,eu a completa,,LANG_DE_RO,NOTTESTED
cuv,finden,noi ei a gasi,,LANG_DE_RO,OK
subst,fiul,der,Sohn,Söhne,fii,,LANG_RO_DE,NOTTESTED
cuv,a avea nevoie tu Imperativ,brauch,,LANG_RO_DE,NOTTESTED
cuv,habe verstanden,am inteles,,LANG_DE_RO,OK
cuv,trifft,el a intalni,,LANG_DE_RO,NOTTESTED
cuv,rar,selten,1 2 pe an,LANG_RO_DE,NOTTESTED
cuv,müsst,voi a trebui,,LANG_DE_RO,OK
cuv,legt,el voi a pune,,LANG_DE_RO,NOTTESTED
cuv,ihr,al ei lor,,LANG_DE_RO,NOTTESTED
cuv,a fi tu Imperativ,sei,,LANG_RO_DE,NOTTESTED
cuv,der Ball,mingea,,LANG_DE_RO,OK
cuv,cine,wer,,LANG_RO_DE,NOTTESTED
cuv,die Sachen,lucrurile,,LANG_DE_RO,NOTOK
cuv,das Wetter,vremea,,LANG_DE_RO,OK
cuv,dürfen,noi ei a avea voie,,LANG_DE_RO,OK
cuv,der Süden,sudul,,LANG_DE_RO,OK
verb,ar trebui sa,sollen,soll,sollst,soll,sollen,sollt,sollen,habe,gesollt,a trebuit,solle,shall,LANG_RO_DE,NOTTESTED
cuv,a alerga tu Imperativ,lauf,,LANG_RO_DE,NOTTESTED
cuv,die Geschäfte,magazinele,,LANG_DE_RO,NOTTESTED
cuv,weißt,tu a sti,,LANG_DE_RO,NOTOK
cuv,am ajutat,habe geholfen,,LANG_RO_DE,NOTTESTED
cuv,frei,liber,,LANG_DE_RO,OK
cuv,möchtet,voi a dori,,LANG_DE_RO,NOTTESTED
cuv,schließen,noi ei a inchide,,LANG_DE_RO,NOTOK
cuv,hat,el a avea,,LANG_DE_RO,OK
cuv,der Osten,estul,,LANG_DE_RO,OK
cuv,soll,eu el ar trebui sa,,LANG_DE_RO,OK
cuv,musst,tu a trebui,,LANG_DE_RO,NOTTESTED
cuv,trefft,voi a intalni,,LANG_DE_RO,OK
subst,soarele,die,Sonne,Sonnen,sorii,,LANG_RO_DE,NOTTESTED
subst,toamna,der,Herbst,Herbste,toamnele,,LANG_RO_DE,NOTTESTED
cuv,brauche,eu a avea nevoie,,LANG_DE_RO,NOTTESTED
subst,perechea,das,Paar,Paare,perechile,,LANG_RO_DE,NOTTESTED
cuv,aproape,fast,,LANG_RO_DE,NOTTESTED
cuv,am cunoscut,habe gekannt,,LANG_RO_DE,NOTTESTED
cuv,a veni tu Imperativ,komm,,LANG_RO_DE,NOTTESTED
cuv,machen,noi ei a face,,LANG_DE_RO,OK
cuv,die Sekunde,secunda,,LANG_DE_RO,NOTTESTED
cuv,kann,eu el a putea,,LANG_DE_RO,OK
cuv,die Bäume,pomii,,LANG_DE_RO,OK
cuv,am crezut,habe geglaubt,,LANG_RO_DE,NOTTESTED
cuv,mag,eu el a place,,LANG_DE_RO,OK
cuv,habe gemocht,am placut,,LANG_DE_RO,OK
subst,pomul,der,Baum,Bäume,pomii,,LANG_RO_DE,NOTTESTED
cuv,habe gekonnt,am putut,,LANG_DE_RO,NOTOK
cuv,a conecta tu Imperativ,bind,,LANG_RO_DE,NOTTESTED
cuv,habe vergessen,am uitat,,LANG_DE_RO,OK
cuv,habe gemusst,a trebuit,,LANG_DE_RO,NOTOK
cuv,die Postleitzahl,codul postal,,LANG_DE_RO,OK
cuv,helfe,eu a ajuta,,LANG_DE_RO,OK
cuv,a schimba tu Imperativ,änder,,LANG_RO_DE,NOTTESTED
cuv,hast,tu a avea,,LANG_DE_RO,OK
cuv,der Antrag,formularul,,LANG_DE_RO,OK
cuv,selten,rar,,LANG_DE_RO,NOTTESTED
cuv,die Schuhe,pantofii,,LANG_DE_RO,OK
cuv,atunci,dann,,LANG_RO_DE,NOTTESTED
cuv,kommst,tu a veni,,LANG_DE_RO,OK
cuv,la,zu,destinatie,LANG_RO_DE,NOTTESTED
cuv,wo,unde,,LANG_DE_RO,NOTOK
cuv,dupa,nach,la,LANG_RO_DE,NOTTESTED
cuv,das Jahr,anul,,LANG_DE_RO,OK
cuv,sagt,el voi a zice,,LANG_DE_RO,NOTTESTED
cuv,die Blume,floarea,,LANG_DE_RO,OK
cuv,beginne,eu a incepe,,LANG_DE_RO,OK
cuv,müde,obosit,,LANG_DE_RO,OK
cuv,bringst,tu a aduce,,LANG_DE_RO,NOTTESTED
subst,piciorul,der,Fuß,Füße,picioarele,,LANG_RO_DE,NOTTESTED
cuv,laufst,voi a alerga,,LANG_DE_RO,NOTOK
cuv,könnt,voi a putea,,LANG_DE_RO,OK
cuv,daca,wenn,,LANG_RO_DE,NOTTESTED
cuv,a cunoaste tu Imperativ,kenn,,LANG_RO_DE,NOTTESTED
verb,a inlocui,ersetzen,ersetze,ersetzt,ersetzt,ersetzen,ersetzt,ersetzen,habe,ersetzt,am inlocuit,ersetze,,LANG_RO_DE,NOTTESTED
cuv,tut,el voi a face,,LANG_DE_RO,NOTOK
cuv,fast,aproape,,LANG_DE_RO,OK
cuv,stellen,noi ei a pune,,LANG_DE_RO,OK
cuv,woher,de unde,,LANG_DE_RO,OK
cuv,a vrea tu Imperativ,wolle,,LANG_RO_DE,NOTTESTED
cuv,anderes,altfel,,LANG_DE_RO,NOTOK
cuv,in spate,hinter,,LANG_RO_DE,NOTTESTED
cuv,aus,din,,LANG_DE_RO,NOTTESTED
cuv,schließe,eu a inchide,,LANG_DE_RO,NOTTESTED
